"Title","Website","Address"
"88 Fingers Louie","https://www.cifras.com.br/88-fingers-louie","https://www.e-chords.com/t/f68.gif"
"9Volts","https://www.cifras.com.br/9volts","https://www.e-chords.com/t/f1.gif"
"9nine","https://www.cifras.com.br/9nine","https://www.e-chords.com/t/f68.gif"
"7eventh Time Down","https://www.cifras.com.br/7eventh-time-down","https://www.e-chords.com/t/f10.gif"
"77 Bombay Street","https://www.cifras.com.br/77-bombay-street","https://www.e-chords.com/t/f10.gif"
"8 Kilometros","https://www.cifras.com.br/8-kilometros","https://www.e-chords.com/t/f68.gif"
"99 Payasos","https://www.cifras.com.br/99-payasos","https://www.e-chords.com/t/f68.gif"
"7TJ","https://www.cifras.com.br/7tj","https://www.e-chords.com/t/f1.gif"
"941b","https://www.cifras.com.br/941b","https://www.e-chords.com/t/f68.gif"
"9ora","https://www.cifras.com.br/9ora","https://www.e-chords.com/t/f1.gif"
"7Cities","https://www.cifras.com.br/7cities","https://www.e-chords.com/t/f10.gif"
"7horse","https://www.cifras.com.br/7horse","https://www.e-chords.com/t/f68.gif"
"78 Saab","https://www.cifras.com.br/78-saab","https://www.e-chords.com/t/f68.gif"
